starting_times,source_nodes,target_nodes,ending_times,durations
10460.0,200,191,10480.0,20.0
10460.0,200,206,10480.0,20.0
10460.0,187,206,10480.0,20.0
10460.0,189,191,10480.0,20.0
10460.0,206,239,10480.0,20.0
10460.0,151,157,10480.0,20.0
10460.0,147,158,10480.0,20.0
10460.0,50,51,10480.0,20.0
10460.0,50,56,10480.0,20.0
10460.0,51,55,10480.0,20.0
10460.0,52,68,10480.0,20.0
10460.0,53,61,10480.0,20.0
10460.0,54,58,10480.0,20.0
10460.0,54,48,10480.0,20.0
10460.0,55,56,10480.0,20.0
10460.0,162,146,10480.0,20.0
10460.0,183,178,10480.0,20.0
10460.0,186,239,10480.0,20.0
10460.0,64,61,10480.0,20.0
10460.0,26,37,10480.0,20.0
10460.0,39,236,10480.0,20.0
10460.0,87,94,10480.0,20.0
10460.0,96,95,10480.0,20.0
10460.0,96,75,10480.0,20.0
10460.0,22,3,10480.0,20.0
10460.0,81,73,10480.0,20.0
10460.0,158,146,10480.0,20.0
10460.0,105,103,10480.0,20.0
10460.0,236,47,10480.0,20.0
10460.0,3,16,10480.0,20.0
10460.0,104,97,10480.0,20.0
10460.0,238,67,10480.0,20.0
10460.0,163,164,10480.0,20.0
10480.0,198,204,10500.0,20.0
10480.0,193,186,10500.0,20.0
10480.0,193,239,10500.0,20.0
10480.0,188,189,10500.0,20.0
10480.0,188,191,10500.0,20.0
10480.0,187,206,10500.0,20.0
10480.0,189,191,10500.0,20.0
10480.0,220,227,10500.0,20.0
10480.0,191,239,10500.0,20.0
10480.0,151,157,10500.0,20.0
10480.0,50,56,10500.0,20.0
10480.0,50,238,10500.0,20.0
10480.0,52,68,10500.0,20.0
10480.0,53,61,10500.0,20.0
10480.0,54,58,10500.0,20.0
10480.0,54,48,10500.0,20.0
10480.0,56,238,10500.0,20.0
10480.0,162,146,10500.0,20.0
10480.0,186,239,10500.0,20.0
10480.0,64,66,10500.0,20.0
10480.0,64,61,10500.0,20.0
10480.0,40,46,10500.0,20.0
10480.0,32,236,10500.0,20.0
10480.0,22,3,10500.0,20.0
10480.0,81,73,10500.0,20.0
10480.0,98,114,10500.0,20.0
10480.0,105,103,10500.0,20.0
10480.0,3,16,10500.0,20.0
10480.0,21,12,10500.0,20.0
10480.0,7,6,10500.0,20.0
10480.0,238,67,10500.0,20.0
10500.0,193,188,10520.0,20.0
10500.0,193,239,10520.0,20.0
10500.0,188,200,10520.0,20.0
10500.0,188,191,10520.0,20.0
10500.0,188,239,10520.0,20.0
10500.0,200,191,10520.0,20.0
10500.0,200,195,10520.0,20.0
10500.0,189,186,10520.0,20.0
10500.0,220,227,10520.0,20.0
10500.0,151,157,10520.0,20.0
10500.0,135,139,10520.0,20.0
10500.0,130,131,10520.0,20.0
10500.0,129,131,10520.0,20.0
10500.0,52,68,10520.0,20.0
10500.0,54,58,10520.0,20.0
10500.0,55,56,10520.0,20.0
10500.0,56,238,10520.0,20.0
10500.0,162,158,10520.0,20.0
10500.0,162,146,10520.0,20.0
10500.0,186,239,10520.0,20.0
10500.0,64,66,10520.0,20.0
10500.0,35,44,10520.0,20.0
10500.0,36,236,10520.0,20.0
10500.0,96,95,10520.0,20.0
10500.0,96,75,10520.0,20.0
10500.0,22,3,10520.0,20.0
10500.0,158,146,10520.0,20.0
10500.0,105,103,10520.0,20.0
10500.0,20,7,10520.0,20.0
10500.0,0,3,10520.0,20.0
10500.0,0,16,10520.0,20.0
10500.0,3,16,10520.0,20.0
10500.0,238,67,10520.0,20.0
10520.0,193,239,10540.0,20.0
10520.0,189,191,10540.0,20.0
10520.0,194,202,10540.0,20.0
10520.0,144,158,10540.0,20.0
10520.0,147,158,10540.0,20.0
10520.0,161,146,10540.0,20.0
10520.0,126,130,10540.0,20.0
10520.0,135,139,10540.0,20.0
10520.0,136,237,10540.0,20.0
10520.0,136,134,10540.0,20.0
10520.0,130,131,10540.0,20.0
10520.0,50,70,10540.0,20.0
10520.0,52,68,10540.0,20.0
10520.0,53,61,10540.0,20.0
10520.0,54,58,10540.0,20.0
10520.0,55,56,10540.0,20.0
10520.0,56,238,10540.0,20.0
10520.0,162,158,10540.0,20.0
10520.0,162,146,10540.0,20.0
10520.0,40,29,10540.0,20.0
10520.0,41,29,10540.0,20.0
10520.0,34,44,10540.0,20.0
10520.0,36,236,10540.0,20.0
10520.0,137,139,10540.0,20.0
10520.0,96,75,10540.0,20.0
10520.0,158,146,10540.0,20.0
10520.0,105,112,10540.0,20.0
10520.0,20,9,10540.0,20.0
10520.0,0,3,10540.0,20.0
10520.0,3,16,10540.0,20.0
10520.0,176,179,10540.0,20.0
10520.0,238,67,10540.0,20.0
10540.0,193,188,10560.0,20.0
10540.0,193,191,10560.0,20.0
10540.0,193,197,10560.0,20.0
10540.0,193,239,10560.0,20.0
10540.0,188,189,10560.0,20.0
10540.0,188,191,10560.0,20.0
10540.0,188,239,10560.0,20.0
10540.0,187,206,10560.0,20.0
10540.0,191,239,10560.0,20.0
10540.0,144,158,10560.0,20.0
10540.0,147,158,10560.0,20.0
10540.0,161,146,10560.0,20.0
10540.0,223,226,10560.0,20.0
10540.0,52,68,10560.0,20.0
10540.0,53,61,10560.0,20.0
10540.0,54,58,10560.0,20.0
10540.0,56,64,10560.0,20.0
10540.0,56,70,10560.0,20.0
10540.0,64,57,10560.0,20.0
10540.0,40,27,10560.0,20.0
10540.0,42,46,10560.0,20.0
10540.0,41,29,10560.0,20.0
10540.0,41,46,10560.0,20.0
10540.0,36,236,10560.0,20.0
10540.0,87,94,10560.0,20.0
10540.0,96,75,10560.0,20.0
10540.0,22,3,10560.0,20.0
10540.0,98,114,10560.0,20.0
10540.0,101,97,10560.0,20.0
10540.0,20,9,10560.0,20.0
10540.0,0,3,10560.0,20.0
10540.0,107,116,10560.0,20.0
10540.0,3,16,10560.0,20.0
10540.0,9,7,10560.0,20.0
10540.0,9,6,10560.0,20.0
10540.0,104,97,10560.0,20.0
10540.0,103,112,10560.0,20.0
10560.0,198,205,10580.0,20.0
10560.0,188,189,10580.0,20.0
10560.0,188,191,10580.0,20.0
10560.0,188,239,10580.0,20.0
10560.0,200,194,10580.0,20.0
10560.0,189,239,10580.0,20.0
10560.0,191,239,10580.0,20.0
10560.0,205,204,10580.0,20.0
10560.0,144,158,10580.0,20.0
10560.0,151,157,10580.0,20.0
10560.0,147,158,10580.0,20.0
10560.0,161,146,10580.0,20.0
10560.0,127,130,10580.0,20.0
10560.0,138,237,10580.0,20.0
10560.0,130,131,10580.0,20.0
10560.0,52,68,10580.0,20.0
10560.0,53,61,10580.0,20.0
10560.0,54,58,10580.0,20.0
10560.0,54,48,10580.0,20.0
10560.0,55,64,10580.0,20.0
10560.0,162,158,10580.0,20.0
10560.0,162,146,10580.0,20.0
10560.0,64,66,10580.0,20.0
10560.0,66,70,10580.0,20.0
10560.0,40,27,10580.0,20.0
10560.0,23,25,10580.0,20.0
10560.0,87,94,10580.0,20.0
10560.0,96,75,10580.0,20.0
10560.0,86,74,10580.0,20.0
10560.0,158,146,10580.0,20.0
10560.0,78,84,10580.0,20.0
10560.0,115,97,10580.0,20.0
10560.0,107,116,10580.0,20.0
10560.0,9,7,10580.0,20.0
10580.0,200,191,10600.0,20.0
10580.0,200,197,10600.0,20.0
10580.0,189,191,10600.0,20.0
10580.0,189,202,10600.0,20.0
10580.0,189,239,10600.0,20.0
10580.0,189,195,10600.0,20.0
10580.0,191,239,10600.0,20.0
10580.0,191,195,10600.0,20.0
10580.0,192,194,10600.0,20.0
10580.0,201,202,10600.0,20.0
10580.0,197,239,10600.0,20.0
10580.0,205,204,10600.0,20.0
10580.0,151,157,10600.0,20.0
10580.0,127,131,10600.0,20.0
10580.0,138,237,10600.0,20.0
10580.0,53,61,10600.0,20.0
10580.0,54,58,10600.0,20.0
10580.0,55,66,10600.0,20.0
10580.0,162,158,10600.0,20.0
10580.0,162,146,10600.0,20.0
10580.0,64,66,10600.0,20.0
10580.0,64,57,10600.0,20.0
10580.0,64,70,10600.0,20.0
10580.0,66,57,10600.0,20.0
10580.0,66,70,10600.0,20.0
10580.0,43,37,10600.0,20.0
10580.0,23,25,10600.0,20.0
10580.0,239,195,10600.0,20.0
10580.0,87,94,10600.0,20.0
10580.0,96,75,10600.0,20.0
10580.0,86,84,10600.0,20.0
10580.0,22,3,10600.0,20.0
10580.0,94,77,10600.0,20.0
10580.0,106,117,10600.0,20.0
10580.0,158,146,10600.0,20.0
10580.0,80,92,10600.0,20.0
10580.0,235,116,10600.0,20.0
10580.0,20,18,10600.0,20.0
10580.0,20,7,10600.0,20.0
10580.0,3,16,10600.0,20.0
10580.0,18,7,10600.0,20.0
10580.0,171,168,10600.0,20.0
10580.0,171,180,10600.0,20.0
10580.0,238,67,10600.0,20.0
10580.0,57,70,10600.0,20.0
10600.0,198,205,10620.0,20.0
10600.0,198,204,10620.0,20.0
10600.0,193,191,10620.0,20.0
10600.0,192,194,10620.0,20.0
10600.0,194,201,10620.0,20.0
10600.0,147,146,10620.0,20.0
10600.0,161,146,10620.0,20.0
10600.0,125,131,10620.0,20.0
10600.0,127,131,10620.0,20.0
10600.0,52,68,10620.0,20.0
10600.0,53,61,10620.0,20.0
10600.0,54,58,10620.0,20.0
10600.0,56,64,10620.0,20.0
10600.0,56,70,10620.0,20.0
10600.0,64,57,10620.0,20.0
10600.0,64,70,10620.0,20.0
10600.0,66,57,10620.0,20.0
10600.0,241,73,10620.0,20.0
10600.0,43,28,10620.0,20.0
10600.0,43,37,10620.0,20.0
10600.0,23,25,10620.0,20.0
10600.0,239,195,10620.0,20.0
10600.0,35,45,10620.0,20.0
10600.0,39,236,10620.0,20.0
10600.0,32,236,10620.0,20.0
10600.0,88,92,10620.0,20.0
10600.0,96,95,10620.0,20.0
10600.0,102,110,10620.0,20.0
10600.0,158,146,10620.0,20.0
10600.0,105,103,10620.0,20.0
10600.0,78,84,10620.0,20.0
10600.0,78,91,10620.0,20.0
10600.0,235,107,10620.0,20.0
10600.0,115,104,10620.0,20.0
10600.0,20,21,10620.0,20.0
10600.0,20,9,10620.0,20.0
10600.0,20,7,10620.0,20.0
10600.0,0,3,10620.0,20.0
10600.0,0,16,10620.0,20.0
10600.0,107,118,10620.0,20.0
10600.0,3,16,10620.0,20.0
10600.0,114,104,10620.0,20.0
10600.0,9,7,10620.0,20.0
10600.0,118,110,10620.0,20.0
10600.0,171,180,10620.0,20.0
10600.0,104,97,10620.0,20.0
10600.0,238,67,10620.0,20.0
10620.0,215,230,10640.0,20.0
10620.0,198,205,10640.0,20.0
10620.0,198,204,10640.0,20.0
10620.0,196,191,10640.0,20.0
10620.0,188,187,10640.0,20.0
10620.0,188,206,10640.0,20.0
10620.0,200,192,10640.0,20.0
10620.0,192,201,10640.0,20.0
10620.0,202,239,10640.0,20.0
10620.0,205,204,10640.0,20.0
10620.0,147,146,10640.0,20.0
10620.0,156,146,10640.0,20.0
10620.0,53,61,10640.0,20.0
10620.0,54,58,10640.0,20.0
10620.0,54,48,10640.0,20.0
10620.0,69,58,10640.0,20.0
10620.0,64,61,10640.0,20.0
10620.0,66,238,10640.0,20.0
10620.0,241,81,10640.0,20.0
10620.0,43,37,10640.0,20.0
10620.0,23,25,10640.0,20.0
10620.0,35,45,10640.0,20.0
10620.0,88,92,10640.0,20.0
10620.0,87,94,10640.0,20.0
10620.0,99,103,10640.0,20.0
10620.0,115,114,10640.0,20.0
10620.0,20,7,10640.0,20.0
10620.0,0,16,10640.0,20.0
10620.0,3,16,10640.0,20.0
10620.0,118,110,10640.0,20.0
10620.0,116,103,10640.0,20.0
10620.0,171,180,10640.0,20.0
10620.0,93,82,10640.0,20.0
10640.0,196,191,10660.0,20.0
10640.0,187,195,10660.0,20.0
10640.0,220,227,10660.0,20.0
10640.0,202,239,10660.0,20.0
10640.0,197,239,10660.0,20.0
10640.0,233,163,10660.0,20.0
10640.0,156,146,10660.0,20.0
10640.0,140,132,10660.0,20.0
10640.0,140,129,10660.0,20.0
10640.0,138,139,10660.0,20.0
10640.0,52,68,10660.0,20.0
10640.0,53,64,10660.0,20.0
10640.0,53,61,10660.0,20.0
10640.0,54,48,10660.0,20.0
10640.0,56,70,10660.0,20.0
10640.0,162,146,10660.0,20.0
10640.0,64,61,10660.0,20.0
10640.0,23,32,10660.0,20.0
10640.0,87,94,10660.0,20.0
10640.0,96,95,10660.0,20.0
10640.0,96,75,10660.0,20.0
10640.0,98,119,10660.0,20.0
10640.0,102,118,10660.0,20.0
10640.0,102,110,10660.0,20.0
10640.0,235,107,10660.0,20.0
10640.0,20,2,10660.0,20.0
10640.0,20,18,10660.0,20.0
10640.0,20,7,10660.0,20.0
10640.0,3,16,10660.0,20.0
10640.0,171,180,10660.0,20.0
10640.0,104,97,10660.0,20.0
10640.0,238,57,10660.0,20.0
10640.0,238,67,10660.0,20.0
10640.0,93,82,10660.0,20.0
10640.0,57,70,10660.0,20.0
10660.0,188,187,10680.0,20.0
10660.0,188,206,10680.0,20.0
10660.0,187,195,10680.0,20.0
10660.0,202,239,10680.0,20.0
10660.0,144,158,10680.0,20.0
10660.0,156,146,10680.0,20.0
10660.0,138,139,10680.0,20.0
10660.0,53,61,10680.0,20.0
10660.0,54,58,10680.0,20.0
10660.0,56,70,10680.0,20.0
10660.0,162,146,10680.0,20.0
10660.0,64,61,10680.0,20.0
10660.0,23,25,10680.0,20.0
10660.0,96,95,10680.0,20.0
10660.0,96,75,10680.0,20.0
10660.0,102,110,10680.0,20.0
10660.0,158,146,10680.0,20.0
10660.0,235,107,10680.0,20.0
10660.0,235,119,10680.0,20.0
10660.0,3,16,10680.0,20.0
10660.0,104,97,10680.0,20.0
10660.0,119,97,10680.0,20.0
10660.0,170,164,10680.0,20.0
10660.0,238,67,10680.0,20.0
10660.0,49,60,10680.0,20.0
10680.0,198,204,10700.0,20.0
10680.0,188,187,10700.0,20.0
10680.0,188,191,10700.0,20.0
10680.0,187,191,10700.0,20.0
10680.0,187,195,10700.0,20.0
10680.0,199,205,10700.0,20.0
10680.0,202,203,10700.0,20.0
10680.0,202,239,10700.0,20.0
10680.0,197,239,10700.0,20.0
10680.0,144,158,10700.0,20.0
10680.0,138,139,10700.0,20.0
10680.0,52,68,10700.0,20.0
10680.0,53,61,10700.0,20.0
10680.0,162,146,10700.0,20.0
10680.0,43,37,10700.0,20.0
10680.0,23,25,10700.0,20.0
10680.0,42,236,10700.0,20.0
10680.0,96,75,10700.0,20.0
10680.0,94,76,10700.0,20.0
10680.0,102,110,10700.0,20.0
10680.0,158,146,10700.0,20.0
10680.0,236,47,10700.0,20.0
10680.0,3,16,10700.0,20.0
10680.0,9,6,10700.0,20.0
10680.0,119,112,10700.0,20.0
10680.0,170,164,10700.0,20.0
10680.0,238,67,10700.0,20.0
10680.0,93,82,10700.0,20.0
10700.0,198,204,10720.0,20.0
10700.0,188,191,10720.0,20.0
10700.0,187,191,10720.0,20.0
10700.0,199,205,10720.0,20.0
10700.0,197,239,10720.0,20.0
10700.0,140,139,10720.0,20.0
10700.0,52,68,10720.0,20.0
10700.0,56,64,10720.0,20.0
10700.0,56,57,10720.0,20.0
10700.0,56,70,10720.0,20.0
10700.0,162,146,10720.0,20.0
10700.0,64,238,10720.0,20.0
10700.0,64,57,10720.0,20.0
10700.0,64,70,10720.0,20.0
10700.0,43,28,10720.0,20.0
10700.0,23,25,10720.0,20.0
10700.0,26,37,10720.0,20.0
10700.0,34,236,10720.0,20.0
10700.0,39,236,10720.0,20.0
10700.0,96,75,10720.0,20.0
10700.0,86,78,10720.0,20.0
10700.0,94,76,10720.0,20.0
10700.0,98,112,10720.0,20.0
10700.0,158,146,10720.0,20.0
10700.0,20,9,10720.0,20.0
10700.0,3,16,10720.0,20.0
10700.0,9,7,10720.0,20.0
10700.0,238,57,10720.0,20.0
10700.0,238,67,10720.0,20.0
10700.0,93,82,10720.0,20.0
10720.0,188,191,10740.0,20.0
10720.0,197,239,10740.0,20.0
10720.0,144,147,10740.0,20.0
10720.0,150,146,10740.0,20.0
10720.0,127,138,10740.0,20.0
10720.0,127,237,10740.0,20.0
10720.0,51,49,10740.0,20.0
10720.0,52,68,10740.0,20.0
10720.0,56,57,10740.0,20.0
10720.0,56,70,10740.0,20.0
10720.0,162,146,10740.0,20.0
10720.0,63,49,10740.0,20.0
10720.0,64,238,10740.0,20.0
10720.0,64,57,10740.0,20.0
10720.0,43,28,10740.0,20.0
10720.0,43,37,10740.0,20.0
10720.0,23,25,10740.0,20.0
10720.0,35,45,10740.0,20.0
10720.0,36,236,10740.0,20.0
10720.0,39,236,10740.0,20.0
10720.0,96,95,10740.0,20.0
10720.0,96,75,10740.0,20.0
10720.0,94,76,10740.0,20.0
10720.0,98,116,10740.0,20.0
10720.0,158,146,10740.0,20.0
10720.0,108,111,10740.0,20.0
10720.0,236,47,10740.0,20.0
10720.0,20,7,10740.0,20.0
10720.0,3,16,10740.0,20.0
10720.0,114,113,10740.0,20.0
10720.0,9,7,10740.0,20.0
10720.0,175,163,10740.0,20.0
10720.0,238,67,10740.0,20.0
10720.0,93,82,10740.0,20.0
10740.0,210,224,10760.0,20.0
10740.0,198,199,10760.0,20.0
10740.0,198,232,10760.0,20.0
10740.0,200,197,10760.0,20.0
10740.0,200,239,10760.0,20.0
10740.0,192,197,10760.0,20.0
10740.0,192,195,10760.0,20.0
10740.0,197,239,10760.0,20.0
10740.0,144,147,10760.0,20.0
10740.0,127,130,10760.0,20.0
10740.0,138,139,10760.0,20.0
10740.0,141,136,10760.0,20.0
10740.0,52,68,10760.0,20.0
10740.0,56,69,10760.0,20.0
10740.0,56,64,10760.0,20.0
10740.0,56,70,10760.0,20.0
10740.0,63,49,10760.0,20.0
10740.0,64,238,10760.0,20.0
10740.0,64,70,10760.0,20.0
10740.0,43,28,10760.0,20.0
10740.0,35,45,10760.0,20.0
10740.0,39,236,10760.0,20.0
10740.0,96,75,10760.0,20.0
10740.0,94,77,10760.0,20.0
10740.0,94,76,10760.0,20.0
10740.0,158,146,10760.0,20.0
10740.0,109,112,10760.0,20.0
10740.0,235,107,10760.0,20.0
10740.0,20,9,10760.0,20.0
10740.0,107,116,10760.0,20.0
10740.0,9,7,10760.0,20.0
10740.0,238,67,10760.0,20.0
10760.0,215,230,10780.0,20.0
10760.0,211,228,10780.0,20.0
10760.0,198,204,10780.0,20.0
10760.0,188,191,10780.0,20.0
10760.0,188,203,10780.0,20.0
10760.0,200,192,10780.0,20.0
10760.0,200,239,10780.0,20.0
10760.0,192,239,10780.0,20.0
10760.0,144,147,10780.0,20.0
10760.0,51,49,10780.0,20.0
10760.0,53,61,10780.0,20.0
10760.0,56,69,10780.0,20.0
10760.0,56,64,10780.0,20.0
10760.0,63,49,10780.0,20.0
10760.0,64,238,10780.0,20.0
10760.0,64,70,10780.0,20.0
10760.0,66,68,10780.0,20.0
10760.0,43,28,10780.0,20.0
10760.0,34,44,10780.0,20.0
10760.0,35,45,10780.0,20.0
10760.0,39,236,10780.0,20.0
10760.0,87,94,10780.0,20.0
10760.0,96,75,10780.0,20.0
10760.0,94,77,10780.0,20.0
10760.0,158,146,10780.0,20.0
10760.0,235,107,10780.0,20.0
10760.0,20,9,10780.0,20.0
10760.0,3,16,10780.0,20.0
10760.0,9,7,10780.0,20.0
10760.0,238,67,10780.0,20.0
10760.0,179,166,10780.0,20.0
10760.0,163,168,10780.0,20.0
10780.0,215,230,10800.0,20.0
10780.0,198,204,10800.0,20.0
10780.0,198,203,10800.0,20.0
10780.0,192,239,10800.0,20.0
10780.0,199,203,10800.0,20.0
10780.0,201,239,10800.0,20.0
10780.0,197,205,10800.0,20.0
10780.0,144,147,10800.0,20.0
10780.0,147,158,10800.0,20.0
10780.0,138,139,10800.0,20.0
10780.0,53,61,10800.0,20.0
10780.0,56,70,10800.0,20.0
10780.0,43,37,10800.0,20.0
10780.0,35,45,10800.0,20.0
10780.0,39,236,10800.0,20.0
10780.0,32,44,10800.0,20.0
10780.0,87,89,10800.0,20.0
10780.0,96,75,10800.0,20.0
10780.0,94,76,10800.0,20.0
10780.0,94,90,10800.0,20.0
10780.0,81,91,10800.0,20.0
10780.0,158,146,10800.0,20.0
10780.0,80,92,10800.0,20.0
10780.0,20,9,10800.0,20.0
10780.0,3,16,10800.0,20.0
10780.0,44,45,10800.0,20.0
10780.0,103,112,10800.0,20.0
10800.0,215,230,10820.0,20.0
10800.0,210,224,10820.0,20.0
10800.0,188,197,10820.0,20.0
10800.0,188,205,10820.0,20.0
10800.0,191,197,10820.0,20.0
10800.0,192,204,10820.0,20.0
10800.0,199,203,10820.0,20.0
10800.0,201,239,10820.0,20.0
10800.0,144,147,10820.0,20.0
10800.0,124,125,10820.0,20.0
10800.0,140,120,10820.0,20.0
10800.0,138,132,10820.0,20.0
10800.0,138,139,10820.0,20.0
10800.0,130,139,10820.0,20.0
10800.0,53,64,10820.0,20.0
10800.0,53,61,10820.0,20.0
10800.0,56,70,10820.0,20.0
10800.0,162,158,10820.0,20.0
10800.0,162,146,10820.0,20.0
10800.0,69,64,10820.0,20.0
10800.0,43,28,10820.0,20.0
10800.0,23,25,10820.0,20.0
10800.0,35,45,10820.0,20.0
10800.0,39,236,10820.0,20.0
10800.0,87,89,10820.0,20.0
10800.0,96,95,10820.0,20.0
10800.0,96,75,10820.0,20.0
10800.0,94,76,10820.0,20.0
10800.0,158,146,10820.0,20.0
10800.0,80,92,10820.0,20.0
10800.0,20,9,10820.0,20.0
10800.0,20,7,10820.0,20.0
10800.0,9,7,10820.0,20.0
10800.0,165,176,10820.0,20.0
10800.0,57,68,10820.0,20.0
10800.0,59,70,10820.0,20.0
10820.0,198,201,10840.0,20.0
10820.0,188,197,10840.0,20.0
10820.0,200,206,10840.0,20.0
10820.0,229,231,10840.0,20.0
10820.0,144,147,10840.0,20.0
10820.0,147,232,10840.0,20.0
10820.0,126,131,10840.0,20.0
10820.0,138,139,10840.0,20.0
10820.0,129,131,10840.0,20.0
10820.0,50,70,10840.0,20.0
10820.0,51,69,10840.0,20.0
10820.0,51,65,10840.0,20.0
10820.0,52,68,10840.0,20.0
10820.0,53,61,10840.0,20.0
10820.0,54,48,10840.0,20.0
10820.0,55,64,10840.0,20.0
10820.0,162,146,10840.0,20.0
10820.0,69,238,10840.0,20.0
10820.0,64,49,10840.0,20.0
10820.0,64,59,10840.0,20.0
10820.0,43,28,10840.0,20.0
10820.0,43,37,10840.0,20.0
10820.0,23,25,10840.0,20.0
10820.0,35,45,10840.0,20.0
10820.0,36,236,10840.0,20.0
10820.0,39,236,10840.0,20.0
10820.0,137,139,10840.0,20.0
10820.0,94,76,10840.0,20.0
10820.0,158,146,10840.0,20.0
10820.0,105,112,10840.0,20.0
10820.0,109,112,10840.0,20.0
10820.0,236,47,10840.0,20.0
10820.0,20,9,10840.0,20.0
10820.0,0,3,10840.0,20.0
10820.0,107,116,10840.0,20.0
10820.0,3,16,10840.0,20.0
10820.0,114,113,10840.0,20.0
10820.0,9,7,10840.0,20.0
10820.0,116,103,10840.0,20.0
10840.0,188,202,10860.0,20.0
10840.0,200,203,10860.0,20.0
10840.0,189,199,10860.0,20.0
10840.0,197,186,10860.0,20.0
10840.0,144,147,10860.0,20.0
10840.0,204,239,10860.0,20.0
10840.0,150,156,10860.0,20.0
10840.0,126,131,10860.0,20.0
10840.0,138,139,10860.0,20.0
10840.0,129,131,10860.0,20.0
10840.0,50,70,10860.0,20.0
10840.0,51,64,10860.0,20.0
10840.0,52,68,10860.0,20.0
10840.0,55,64,10860.0,20.0
10840.0,56,62,10860.0,20.0
10840.0,162,158,10860.0,20.0
10840.0,162,146,10860.0,20.0
10840.0,69,238,10860.0,20.0
10840.0,232,153,10860.0,20.0
10840.0,23,25,10860.0,20.0
10840.0,23,45,10860.0,20.0
10840.0,35,45,10860.0,20.0
10840.0,39,236,10860.0,20.0
10840.0,87,94,10860.0,20.0
10840.0,96,75,10860.0,20.0
10840.0,158,146,10860.0,20.0
10840.0,20,9,10860.0,20.0
10840.0,0,3,10860.0,20.0
10840.0,3,16,10860.0,20.0
10840.0,9,7,10860.0,20.0
10840.0,179,166,10860.0,20.0
10840.0,181,182,10860.0,20.0
10840.0,49,59,10860.0,20.0
10860.0,190,202,10880.0,20.0
10860.0,188,195,10880.0,20.0
10860.0,200,206,10880.0,20.0
10860.0,189,199,10880.0,20.0
10860.0,199,204,10880.0,20.0
10860.0,144,147,10880.0,20.0
10860.0,204,239,10880.0,20.0
10860.0,126,131,10880.0,20.0
10860.0,138,139,10880.0,20.0
10860.0,50,70,10880.0,20.0
10860.0,51,64,10880.0,20.0
10860.0,52,54,10880.0,20.0
10860.0,52,68,10880.0,20.0
10860.0,55,64,10880.0,20.0
10860.0,56,62,10880.0,20.0
10860.0,56,61,10880.0,20.0
10860.0,162,158,10880.0,20.0
10860.0,162,146,10880.0,20.0
10860.0,69,58,10880.0,20.0
10860.0,69,238,10880.0,20.0
10860.0,23,44,10880.0,20.0
10860.0,23,45,10880.0,20.0
10860.0,35,45,10880.0,20.0
10860.0,87,94,10880.0,20.0
10860.0,158,146,10880.0,20.0
10860.0,114,113,10880.0,20.0
10860.0,170,168,10880.0,20.0
10860.0,179,166,10880.0,20.0
10860.0,181,182,10880.0,20.0
10860.0,49,59,10880.0,20.0
10880.0,198,239,10900.0,20.0
10880.0,190,204,10900.0,20.0
10880.0,200,203,10900.0,20.0
10880.0,144,147,10900.0,20.0
10880.0,150,156,10900.0,20.0
10880.0,127,130,10900.0,20.0
10880.0,127,131,10900.0,20.0
10880.0,138,139,10900.0,20.0
10880.0,223,226,10900.0,20.0
10880.0,129,131,10900.0,20.0
10880.0,50,70,10900.0,20.0
10880.0,51,55,10900.0,20.0
10880.0,51,64,10900.0,20.0
10880.0,51,49,10900.0,20.0
10880.0,52,68,10900.0,20.0
10880.0,54,58,10900.0,20.0
10880.0,55,64,10900.0,20.0
10880.0,56,62,10900.0,20.0
10880.0,162,158,10900.0,20.0
10880.0,162,146,10900.0,20.0
10880.0,69,58,10900.0,20.0
10880.0,58,48,10900.0,20.0
10880.0,64,49,10900.0,20.0
10880.0,66,68,10900.0,20.0
10880.0,28,37,10900.0,20.0
10880.0,35,45,10900.0,20.0
10880.0,36,236,10900.0,20.0
10880.0,39,236,10900.0,20.0
10880.0,87,94,10900.0,20.0
10880.0,96,75,10900.0,20.0
10880.0,158,146,10900.0,20.0
10880.0,13,8,10900.0,20.0
10880.0,114,113,10900.0,20.0
10880.0,170,168,10900.0,20.0
10900.0,198,199,10920.0,20.0
10900.0,198,239,10920.0,20.0
10900.0,190,203,10920.0,20.0
10900.0,188,191,10920.0,20.0
10900.0,188,205,10920.0,20.0
10900.0,200,206,10920.0,20.0
10900.0,187,239,10920.0,20.0
10900.0,189,199,10920.0,20.0
10900.0,220,227,10920.0,20.0
10900.0,191,195,10920.0,20.0
10900.0,227,222,10920.0,20.0
10900.0,144,147,10920.0,20.0
10900.0,150,148,10920.0,20.0
10900.0,127,126,10920.0,20.0
10900.0,127,130,10920.0,20.0
10900.0,127,131,10920.0,20.0
10900.0,138,139,10920.0,20.0
10900.0,223,226,10920.0,20.0
10900.0,129,131,10920.0,20.0
10900.0,51,63,10920.0,20.0
10900.0,51,64,10920.0,20.0
10900.0,52,68,10920.0,20.0
10900.0,53,61,10920.0,20.0
10900.0,55,49,10920.0,20.0
10900.0,162,158,10920.0,20.0
10900.0,162,146,10920.0,20.0
10900.0,69,58,10920.0,20.0
10900.0,64,49,10920.0,20.0
10900.0,66,68,10920.0,20.0
10900.0,26,37,10920.0,20.0
10900.0,41,47,10920.0,20.0
10900.0,35,45,10920.0,20.0
10900.0,32,44,10920.0,20.0
10900.0,88,92,10920.0,20.0
10900.0,96,75,10920.0,20.0
10900.0,158,146,10920.0,20.0
